item_id,old_offer_id,new_offer_id
57034435002633,PR400380-43.50 GBP,mgs-57034435002633
57034436051209,PR400800-5.50 GBP,mgs-57034436051209
57034435166473,PR400626-25.00 GBP,mgs-57034435166473
57034435232009,PR400625-25.00 GBP,mgs-57034435232009
57034435363081,PR400627-20.00 GBP,mgs-57034435363081
57034435068169,PR400590-15.00 GBP,mgs-57034435068169
57034434871561,PR400605-14.00 GBP,mgs-57034434871561
57034434937097,PR400615-14.00 GBP,mgs-57034434937097
57034434806025,PR400591-3.95 GBP,mgs-57034434806025
57034438607113,PR400582-12.50 GBP,mgs-57034438607113
57034437787913,PR400572-12.50 GBP,mgs-57034437787913
57034437427465,PR400502-9.50 GBP,mgs-57034437427465
57034438476041,PR400675-22.00 GBP,mgs-57034438476041
57034437886217,PR400512-6.50 GBP,mgs-57034437886217
57034437263625,PR400447-7.00 GBP,mgs-57034437263625
57034438377737,PR400622-6.00 GBP,mgs-57034438377737
57034438541577,PR400581-12.50 GBP,mgs-57034438541577
57034437034249,PR400501-9.50 GBP,mgs-57034437034249
57034437591305,PR400511-6.50 GBP,mgs-57034437591305
57034436837641,PR400446-7.00 GBP,mgs-57034436837641
57034438672649,PR400956-3.50 GBP,mgs-57034438672649
57034438017289,PR400621-6.00 GBP,mgs-57034438017289
57034436641033,PR400367-28.50 GBP,mgs-57034436641033
57034436116745,PR400785-14.50 GBP,mgs-57034436116745
57034434642185,PR400370-14.50 GBP,mgs-57034434642185
57034435297545,PR400740-13.99 GBP,mgs-57034435297545
57034435559689,PR400750-14.50 GBP,mgs-57034435559689
57034435854601,PR400770-26.00 GBP,mgs-57034435854601
57034435756297,PR400761-9.00 GBP,mgs-57034435756297
48255566774537,155-10.00 GBP,mgs-48255566774537
48287598903561,0010 (Black)-4.55 GBP,mgs-48287598903561
48287598969097,0010-4.50 GBP,mgs-48287598969097
48287598936329,0020 (Black)-4.55 GBP,mgs-48287598936329
48287599034633,0020-5.45 GBP,mgs-48287599034633
48287599067401,0030 Black-7.95 GBP,mgs-48287599067401
48287599001865,0030-7.50 GBP,mgs-48287599001865
48287599198473,0040 Black-7.95 GBP,mgs-48287599198473
48287599100169,0040-7.95 GBP,mgs-48287599100169
57306337607945,1305-N-20.00 GBP,mgs-57306337607945
57306337575177,1460-N-15.00 GBP,mgs-57306337575177
57306337673481,1520-N-16.50 GBP,mgs-57306337673481
48287599493385,2015HD-55.00 GBP,mgs-48287599493385
48287599526153,2040HD-64.95 GBP,mgs-48287599526153
48287599558921,610 (Black)-17.50 GBP,mgs-48287599558921
48287599591689,610 (Red)-17.50 GBP,mgs-48287599591689
48287599624457,620-19.15 GBP,mgs-48287599624457
48287599657225,730 HD-51.95 GBP,mgs-48287599657225
48287599689993,740-34.15 GBP,mgs-48287599689993
48287599722761,750-39.15 GBP,mgs-48287599722761
48287601099017,820 (Black)-18.35 GBP,mgs-48287601099017
48287600214281,820 (Red)-18.35 GBP,mgs-48287600214281
48287602016521,830-16.95 GBP,mgs-48287602016521
48287603294473,Alum95-9.05 GBP,mgs-48287603294473
48287603360009,Gal C3TF IR-54.00 GBP,mgs-48287603360009
48287603392777,Gal C3CPIT IR-19.55 GBP,mgs-48287603392777
48287603097865,Gal C3HPRB IR-25.00 GBP,mgs-48287603097865
48287603130633,Gal C3CP IR-18.35 GBP,mgs-48287603130633
48287599132937,1250-12.10 GBP,mgs-48287599132937
48287599165705,1305-16.65 GBP,mgs-48287599165705
48287599231241,1460-12.50 GBP,mgs-48287599231241
48287599264009,1470-9.55 GBP,mgs-48287599264009
48287599296777,1520-13.75 GBP,mgs-48287599296777
48287599329545,1800-13.35 GBP,mgs-48287599329545
48287599362313,2000-15.00 GBP,mgs-48287599362313
48287599395081,2010-23.35 GBP,mgs-48287599395081
48287599427849,2015-43.35 GBP,mgs-48287599427849
48287599460617,2020-27.50 GBP,mgs-48287599460617
48287603196169,Peg C7SA1 TTS-45.00 GBP,mgs-48287603196169
48287603228937,Peg C7TF TTS-91.65 GBP,mgs-48287603228937
48287603556617,Peg C7MF TTS-64.75 GBP,mgs-48287603556617
48287603261705,Peg C7CSP TTS-41.65 GBP,mgs-48287603261705
48287603753225,Pha C3HPUB B-11.65 GBP,mgs-48287603753225
48287603425545,Pha C3TPB AW-25.85 GBP,mgs-48287603425545
48287603327241,Pha C3TPB B-18.35 GBP,mgs-48287603327241
48287603589385,Pha C3TPB OG-18.35 GBP,mgs-48287603589385
48287603491081,Pha C3TPB Y-18.35 GBP,mgs-48287603491081
48287603458313,Pha C3HPUB OG-11.65 GBP,mgs-48287603458313
48287603720457,Pha C3HPUB Y-11.65 GBP,mgs-48287603720457
48287603523849,Pha C3TPG AW-23.35 GBP,mgs-48287603523849
48287603622153,Pha C3TPG B-15.45 GBP,mgs-48287603622153
48287603654921,Pha C3TPG OG-15.45 GBP,mgs-48287603654921
48287603687689,Pha C3TPG Y-15.45 GBP,mgs-48287603687689
48287604048137,Pha C3SB B-15.00 GBP,mgs-48287604048137
48287604179209,Pha C3SB OG-15.00 GBP,mgs-48287604179209
48287604244745,Pha C3SB Y-15.00 GBP,mgs-48287604244745
48287604211977,SOC C5TF FRE-64.15 GBP,mgs-48287604211977
48287604277513,SOC C5TF BTS-64.75 GBP,mgs-48287604277513
48287604310281,SOC C5TF CER-64.15 GBP,mgs-48287604310281
48287604343049,SOC C5TF JB-73.35 GBP,mgs-48287604343049
48287604474121,SOC C5TF TAJ-73.35 GBP,mgs-48287604474121
48287604375817,SOC C5MF FRE-45.85 GBP,mgs-48287604375817
48287604408585,SOC C5MF BTS-49.75 GBP,mgs-48287604408585
48287604441353,SOC C5MF CER-45.85 GBP,mgs-48287604441353
48287604539657,SOC C5MF JB-49.75 GBP,mgs-48287604539657
48287604637961,SOC C5MF TAJ-49.75 GBP,mgs-48287604637961
48287604605193,SOC C5CSP BTS-34.75 GBP,mgs-48287604605193
48287604572425,SOC C5CSP FRE-27.50 GBP,mgs-48287604572425
48287604670729,SOC C5CSP CER-27.50 GBP,mgs-48287604670729
48287604703497,SOC C5CSP JB-34.75 GBP,mgs-48287604703497
48287604736265,SOC C5CSP TAJ-34.75 GBP,mgs-48287604736265
48287604769033,SOC C5SS FRE-32.50 GBP,mgs-48287604769033
48287604801801,SOC C5SS BTS-40.85 GBP,mgs-48287604801801
48287604998409,SOC C5SS CER-31.50 GBP,mgs-48287604998409
48287604834569,SOC C5SS JB-40.85 GBP,mgs-48287604834569
48287605096713,SOC C5SS TAJ-40.85 GBP,mgs-48287605096713
48287604965641,Tor C3CEIT JB-65.00 GBP,mgs-48287604965641
48287605031177,Tor C5TF JB-72.50 GBP,mgs-48287605031177
48287604900105,Tor C5MF JB-54.15 GBP,mgs-48287604900105
48287604932873,Tor C5SO JB-21.00 GBP,mgs-48287604932873
48287605162249,Tor C5CP JB-20.85 GBP,mgs-48287605162249
48287605063945,Tor C5TS JB-72.95 GBP,mgs-48287605063945
56676755898633,Simpson Small Travel Tube-7.95 GBP,mgs-56676755898633
56676755931401,Simpson Large Travel Tube-12.95 GBP,mgs-56676755931401
56676755964169,Simpson Extra Large Travel Tube-15.95 GBP,mgs-56676755964169
56363185930505,46 Sovereign-44.95 GBP,mgs-56363185930505
56363186061577,CH2 Synth-99.95 GBP,mgs-56363186061577
56363185996041,Classic Synth 1-42.95 GBP,mgs-56363185996041
56363185242377,M6 Sovereign-49.95 GBP,mgs-56363185242377
56363185275145,M7 Sovereign-54.95 GBP,mgs-56363185275145
56363185144073,Polo 8 Sovereign-65.95 GBP,mgs-56363185144073
56363185176841,Polo 10 Sovereign-84.95 GBP,mgs-56363185176841
56363185209609,Polo 12 Sovereign-139.95 GBP,mgs-56363185209609
56363188551945,B1 Pure-39.60 GBP,mgs-56363188551945
56363188584713,B2 Pure-50.40 GBP,mgs-56363188584713
56363188617481,B3 Pure-67.20 GBP,mgs-56363188617481
56363188650249,B4 Pure-78.45 GBP,mgs-56363188650249
56363188683017,B5 Pure-95.60 GBP,mgs-56363188683017
56363188715785,B6 Pure-106.80 GBP,mgs-56363188715785
56363188879625,46 Pure-43.75 GBP,mgs-56363188879625
56363188912393,46 Best-48.95 GBP,mgs-56363188912393
56363186094345,Captain 2 Best-104.95 GBP,mgs-56363186094345
56363185897737,Captain 2 Sov-58.95 GBP,mgs-56363185897737
56363187306761,C1 Pure-43.80 GBP,mgs-56363187306761
56363187339529,C1 Best-51.40 GBP,mgs-56363187339529
56363188355337,CH1 Best-99.95 GBP,mgs-56363188355337
56363188388105,CH2 Best-165.00 GBP,mgs-56363188388105
56363188420873,CH3 Best-205.00 GBP,mgs-56363188420873
56363188453641,CH1 Super-139.95 GBP,mgs-56363188453641
56363188486409,CH2 Super-195.00 GBP,mgs-56363188486409
56363188519177,CH3 Super-235.00 GBP,mgs-56363188519177
56363185799433,Chubby 1 Sovereign-56.95 GBP,mgs-56363185799433
56363185832201,Chubby 2 Sovereign-75.95 GBP,mgs-56363185832201
56363185864969,Chubby 3 Sovereign-84.95 GBP,mgs-56363185864969
56363187896585,CL1 Best-88.95 GBP,mgs-56363187896585
56363187929353,CL2 Best-98.95 GBP,mgs-56363187929353
56363184816393,X2L Sovereign-45.95 GBP,mgs-56363184816393
56363186979081,X2L Best-77.50 GBP,mgs-56363186979081
56363187699977,X1 Best-66.40 GBP,mgs-56363187699977
56363187732745,X2 Best-73.50 GBP,mgs-56363187732745
56363187765513,X3 Best-102.70 GBP,mgs-56363187765513
56363185635593,Commodore X1 Sovereign-44.95 GBP,mgs-56363185635593
56363185668361,Commodore X2 Sovereign-48.95 GBP,mgs-56363185668361
56363185701129,Commodore X3 Sovereign-49.95 GBP,mgs-56363185701129
56363186028809,Duke 3 Synth-69.95 GBP,mgs-56363186028809
56363188027657,D1 Pure-72.00 GBP,mgs-56363188027657
56363188125961,D1 Best-100.80 GBP,mgs-56363188125961
56363188060425,D2 Pure-84.45 GBP,mgs-56363188060425
56363188158729,D2 Best-121.90 GBP,mgs-56363188158729
56363188093193,D3 Pure-102.70 GBP,mgs-56363188093193
56363188191497,D3 Best-151.90 GBP,mgs-56363188191497
56363185537289,D1 Sovereign-45.25 GBP,mgs-56363185537289
56363185570057,D2 Sovereign-48.25 GBP,mgs-56363185570057
56363185602825,D3 Sovereign-52.95 GBP,mgs-56363185602825
56363187405065,G1 Pure-72.20 GBP,mgs-56363187405065
56363187437833,G2 Pure-84.50 GBP,mgs-56363187437833
56363187470601,G3 Pure-108.70 GBP,mgs-56363187470601
56363187798281,E1 Super-151.90 GBP,mgs-56363187798281
56363187831049,E2 Super-175.70 GBP,mgs-56363187831049
56363187863817,E3 Super-232.80 GBP,mgs-56363187863817
56363187503369,55 Best-108.70 GBP,mgs-56363187503369
56363187536137,56 Best-134.40 GBP,mgs-56363187536137
56363187568905,57 Best-151.90 GBP,mgs-56363187568905
56363187601673,58 Best-167.30 GBP,mgs-56363187601673
56363187634441,59 Best-204.50 GBP,mgs-56363187634441
56363186487561,H1 Best-100.10 GBP,mgs-56363186487561
56363186520329,H2 Best-121.90 GBP,mgs-56363186520329
56363186553097,H3 Best-154.80 GBP,mgs-56363186553097
56363186585865,H4 Best-193.50 GBP,mgs-56363186585865
56363186618633,H5 Best-254.50 GBP,mgs-56363186618633
56363186651401,H6 Best-298.10 GBP,mgs-56363186651401
56363188224265,KH1 Best-99.95 GBP,mgs-56363188224265
56363188257033,KH2 Best-121.90 GBP,mgs-56363188257033
56363188289801,KH3 Best-151.90 GBP,mgs-56363188289801
56363188322569,KH4 Best-171.60 GBP,mgs-56363188322569
56363187962121,M1 Best-109.95 GBP,mgs-56363187962121
56363187994889,M1 Super-129.95 GBP,mgs-56363187994889
56363186913545,MC Best-126.00 GBP,mgs-56363186913545
56363186684169,PJ1 Best-124.30 GBP,mgs-56363186684169
56363186716937,PJ2 Best-151.90 GBP,mgs-56363186716937
56363186749705,PJ3 Best-206.10 GBP,mgs-56363186749705
56363186782473,PJ1 Super-174.00 GBP,mgs-56363186782473
56363186815241,PJ2 Super-212.60 GBP,mgs-56363186815241
56363186848009,PJ3 Super-290.85 GBP,mgs-56363186848009
56363186225417,PL8 Best-151.20 GBP,mgs-56363186225417
56363186258185,PL10 Best-252.00 GBP,mgs-56363186258185
56363186290953,PL12 Best-312.95 GBP,mgs-56363186290953
56363186323721,PL14 Best-295.00 GBP,mgs-56363186323721
56363186356489,PL8 Super-184.55 GBP,mgs-56363186356489
56363186389257,PL10 Super-353.75 GBP,mgs-56363186389257
56363186422025,PL12 Super-374.80 GBP,mgs-56363186422025
56363186454793,PL14 Super-375.00 GBP,mgs-56363186454793
56363184849161,Rover Sovereign-47.00 GBP,mgs-56363184849161
56363186159881,S1 Best-52.30 GBP,mgs-56363186159881
56363186192649,S1 Pure-30.20 GBP,mgs-56363186192649
56363185307913,Special Sovereign-34.95 GBP,mgs-56363185307913
56363188748553,T1 Super-174.20 GBP,mgs-56363188748553
56363188781321,T2 Super-217.20 GBP,mgs-56363188781321
56363188814089,T3 Super-254.45 GBP,mgs-56363188814089
56363188846857,T4 Super-308.10 GBP,mgs-56363188846857
56363187667209,WS Best-35.95 GBP,mgs-56363187667209
56676755996937,Dripstand Ivory-7.95 GBP,mgs-56676755996937
56676756029705,Dripstand Black-7.95 GBP,mgs-56676756029705
56363186127113,SSSML-35.95 GBP,mgs-56363186127113
56363186880777,SSSMS-39.95 GBP,mgs-56363186880777
49071148630281,SG03-12.95 GBP,mgs-49071148630281
49071148892425,SGCS-12.95 GBP,mgs-49071148892425
49071148826889,SGCC-12.95 GBP,mgs-49071148826889
49071148761353,SGFS-9.95 GBP,mgs-49071148761353
49071148925193,SG01-11.95 GBP,mgs-49071148925193
49071148990729,SG05-9.95 GBP,mgs-49071148990729
49071149187337,SG02-12.95 GBP,mgs-49071149187337
49071149318409,SG04-12.95 GBP,mgs-49071149318409
49071149875465,SGTC-9.95 GBP,mgs-49071149875465
48255567102217,156-6.40 GBP,mgs-48255567102217
48255567134985,157-6.40 GBP,mgs-48255567134985
48255567167753,158-6.40 GBP,mgs-48255567167753
48255567200521,159-6.40 GBP,mgs-48255567200521
48849257857289,435005-8.95 GBP,mgs-48849257857289
48849257758985,431007-9.55 GBP,mgs-48849257758985
48849257824521,431205-14.45 GBP,mgs-48849257824521
48849257922825,431144-20.65 GBP,mgs-48849257922825
48849257890057,444625-14.99 GBP,mgs-48849257890057
48849257693449,444571-15.99 GBP,mgs-48849257693449
48849257988361,415403-10.99 GBP,mgs-48849257988361
48849258086665,410903-8.39 GBP,mgs-48849258086665
48849258250505,410057-5.65 GBP,mgs-48849258250505
48849258348809,425204-14.99 GBP,mgs-48849258348809
48849258381577,426300-21.45 GBP,mgs-48849258381577
48849258610953,415045-11.25 GBP,mgs-48849258610953
48849258578185,415052-18.99 GBP,mgs-48849258578185
48851978420489,435173-12.95 GBP,mgs-48851978420489
48849258807561,435180-9.95 GBP,mgs-48849258807561
48849259004169,435142-9.95 GBP,mgs-48849259004169
55091150881033,07137-39.95 GBP,mgs-55091150881033
55088385327369,06021-15.95 GBP,mgs-55088385327369
55089927094537,01002-10.85 GBP,mgs-55089927094537
55089927946505,06018-28.95 GBP,mgs-55089927946505
55089928667401,06005-32.95 GBP,mgs-55089928667401
55091150061833,06006-20.95 GBP,mgs-55091150061833
55088385392905,06020-15.95 GBP,mgs-55088385392905
55087795863817,07102-4.45 GBP,mgs-55087795863817
55091151143177,08248-14.95 GBP,mgs-55091151143177
55089928339721,08246-5.95 GBP,mgs-55089928339721
55088385229065,07176-8.95 GBP,mgs-55088385229065
55091150618889,20208-80.00 GBP,mgs-55091150618889
55089926963465,00995-13.95 GBP,mgs-55089926963465
55087795929353,00208-38.95 GBP,mgs-55087795929353
55089928732937,00213-38.95 GBP,mgs-55089928732937
55089927454985,01004-10.85 GBP,mgs-55089927454985
55089499701513,07140-15.95 GBP,mgs-55089499701513
54959445410057,01001-12.95 GBP,mgs-54959445410057
55089499668745,01104-4.45 GBP,mgs-55089499668745
55089928405257,09941-85.00 GBP,mgs-55089928405257
55087795962121,07104-4.45 GBP,mgs-55087795962121
57034436477193,TX428014-14.50 GBP,mgs-57034436477193
57034436313353,TX428007-14.50 GBP,mgs-57034436313353
57034436378889,TX428011-14.50 GBP,mgs-57034436378889
57034436575497,TX428017-14.50 GBP,mgs-57034436575497
57034436247817,TX428006-14.50 GBP,mgs-57034436247817
48936181334281,BBREDTCLASS100-29.99 GBP,mgs-48936181334281
48936179892489,BBRSBCLASS50-6.45 GBP,mgs-48936179892489
48936179761417,BBRSBCUB50-6.45 GBP,mgs-48936179761417
48936180908297,BBRHGEL100-8.25 GBP,mgs-48936180908297
48936182087945,BBRBWORI300-8.95 GBP,mgs-48936182087945
48936179630345,BBRSBORI50-6.45 GBP,mgs-48936179630345
48936179826953,BBRPSO250-12.95 GBP,mgs-48936179826953
48936181596425,BBRSHVSOL150-11.95 GBP,mgs-48936181596425
48844381454601,THRC-49.95 GBP,mgs-48844381454601
48836804411657,HRHC-Black-16.95 GBP,mgs-48836804411657
48836804444425,HRHC-Brown-16.95 GBP,mgs-48836804444425
48998253166857,A01671-8.95 GBP,mgs-48998253166857
48998252806409,A01656-8.95 GBP,mgs-48998252806409
48998252970249,A01826-14.95 GBP,mgs-48998252970249
48998253297929,A01664-7.95 GBP,mgs-48998253297929
48998253265161,A01658-12.50 GBP,mgs-48998253265161
48998252773641,A01670-13.50 GBP,mgs-48998252773641
48998253101321,A01342-9.95 GBP,mgs-48998253101321
48998252839177,A01831-11.95 GBP,mgs-48998252839177
55085849673993,A00464-6.99 GBP,mgs-55085849673993
55085849641225,A00465-6.99 GBP,mgs-55085849641225
48255564808457,1321-31.95 GBP,mgs-48255564808457
48255566315785,1326-30.00 GBP,mgs-48255566315785
48255565037833,1320-27.95 GBP,mgs-48255565037833
48255565627657,1322-28.00 GBP,mgs-48255565627657
48255566446857,1323-39.95 GBP,mgs-48255566446857
48255565758729,35015-35.00 GBP,mgs-48255565758729
56821027897609,TF-GREYVET-EDP-100-152.00 GBP,mgs-56821027897609
56821027766537,VERSACE-EROS-EDT-100-91.00 GBP,mgs-56821027766537
56821028028681,VERSACE-PH-EDT-100-91.00 GBP,mgs-56821028028681
48854911648009,WP300-15.00 GBP,mgs-48854911648009
48854911680777,WP500-25.00 GBP,mgs-48854911680777
48854911713545,WP1000-35.00 GBP,mgs-48854911713545
48854911746313,WP2000-60.00 GBP,mgs-48854911746313
48854911779081,WP5000-100.00 GBP,mgs-48854911779081
48263283310857,WILKSDE-1-4.99 GBP,mgs-48263283310857
48263283343625,WILKSDE-2-18.75 GBP,mgs-48263283343625
49073935679753,7000102I-5-1.50 GBP,mgs-49073935679753
49073935712521,7000102I-16.95 GBP,mgs-49073935712521
48263283540233,515004-19.95 GBP,mgs-48263283540233
54902490497289,009356-7.45 GBP,mgs-54902490497289
56821027799305,YSL-MYSLF-EDP-100-109.00 GBP,mgs-56821027799305
